model,rmse_pers_honest,rmse_model_honest,rmse_pers_naive,rmse_model_naive,skill_honest,skill_naive,excess_honest,excess_naive,n_train_honest,n_test_honest,n_train_naive,n_test_naive,test_start,test_end,test_target_std,bias,rmse_bias,record,record_len,record_days,missing_frac,condition,horizon,replicate,origin,nominal_gap_len,n_gaps_placed,mean_gap_len,achieved_missing_pct,intact_rp,rp_h_over_intact
Ridge,0.4835742982322655,1.2271107014272158,0.8972845708023737,0.8694266344988194,-153.75846191846665,3.1046935621152016,0.7435364031949503,-0.027857936303554265,461,157,2937,1000,2025-09-21 13:20:00,2025-09-29 04:30:00,2.2053149951144344,156.86315548058184,-0.7713943394985046,HKWB,4459,31.0,0.1,MANY-SHORT,3,18,3,3,148,3.0,9.98,1.0732,0.451
Ridge,0.5719561610844219,0.714493738130431,0.8410523755940901,0.8049215930166657,-24.92106681319064,4.295901613963449,0.1425375770460091,-0.036130782577424414,385,247,2945,995,2025-09-21 13:20:00,2025-09-29 04:30:00,3.957906665690658,29.21696842715409,-0.17866835962343353,HKWB,4459,31.0,0.1,MANY-SHORT,3,28,3,3,148,3.0,9.98,1.0732,0.533
XGBoost,0.7521810622478559,0.8124518110080079,0.6810726379515707,0.7346534897959187,-8.012797953199712,-7.867127360379733,0.06027074876015204,0.05358085184434802,1784,371,2403,938,2025-09-16 21:30:00,2025-09-24 15:10:00,3.495149322973329,0.14567059281997885,-0.006689896915804017,HKWB,4459,31.0,0.1,MEDIUM,1,0,0,18,25,17.8,9.98,0.6517,1.154
XGBoost,0.6704085729212632,0.7318272343450224,0.6709326420263455,0.7303821724661493,-9.161377688851925,-8.860730081674784,0.06141866142375918,0.05944953043980383,1590,721,2519,1026,2025-09-18 10:40:00,2025-09-26 04:20:00,2.2179842872160695,0.30064760717714023,-0.0019691309839553472,HKWB,4459,31.0,0.1,MEDIUM,1,1,1,18,25,17.8,9.98,0.6517,1.029
XGBoost,0.7574463134033106,0.8538922150291899,0.6886415589061697,0.7489356462628846,-12.733034661233567,-8.755510987818571,0.0964459016258793,0.06029408735671482,2003,571,2776,956,2025-09-19 23:50:00,2025-09-27 17:30:00,4.063796243294156,3.9775236734149964,-0.03615181426916447,HKWB,4459,31.0,0.1,MEDIUM,1,2,2,18,25,17.8,9.98,0.6517,1.162
XGBoost,0.6310902157894038,0.9554297984894047,0.5829647788688777,0.6522228793845595,-51.39353686450332,-11.88032331045159,0.32433958270000085,0.06925810051568182,2061,645,2965,976,2025-09-21 13:00:00,2025-09-29 04:30:00,3.629434994954063,39.51321355405173,-0.25508148218431903,HKWB,4459,31.0,0.1,MEDIUM,1,3,3,18,25,17.8,9.98,0.6517,0.968
XGBoost,0.5392877900187621,0.6141428101953895,0.5199436928573118,1.1311126142860028,-13.880347666321757,-117.54521303452262,0.07485502017662737,0.6111689214286911,2070,518,3150,791,2025-09-23 02:10:00,2025-09-29 04:30:00,3.7967140729711213,-103.66486536820086,0.5363139012520637,HKWB,4459,31.0,0.1,MEDIUM,1,4,4,18,25,17.8,9.98,0.6517,0.827
XGBoost,0.7291827457925888,1.0001094818774832,0.6903344744050327,0.7425168712179052,-37.15484734768501,-7.559002012444194,0.27092673608489437,0.05218239681287251,1553,667,2349,989,2025-09-16 21:30:00,2025-09-24 15:10:00,3.3263060659701744,29.59584533524082,-0.21874433927202186,HKWB,4459,31.0,0.1,MEDIUM,1,5,0,18,25,17.8,9.98,0.6517,1.119
XGBoost,0.5230581901534247,0.5728315258114188,0.6407985532044558,0.6760819551974097,-9.515831430417808,-5.506161307092738,0.04977333565799413,0.03528340199295388,1721,663,2552,957,2025-09-18 10:40:00,2025-09-26 04:20:00,1.7440674265832454,4.00967012332507,-0.014489933665040255,HKWB,4459,31.0,0.1,MEDIUM,1,6,1,18,25,17.8,9.98,0.6517,0.803
XGBoost,0.6751840612171908,0.7574979175810873,0.6760291412316854,0.7239990701244394,-12.19132101778364,-7.095837437622232,0.08231385636389654,0.04796992889275398,1869,575,2759,973,2025-09-19 23:50:00,2025-09-27 17:30:00,3.6721197758778508,5.095483580161408,-0.034343927471142566,HKWB,4459,31.0,0.1,MEDIUM,1,7,2,18,25,17.8,9.98,0.6517,1.036
XGBoost,0.6183779854173637,0.6684973356951514,0.5808630670049886,0.6330379673708109,-8.104970011822221,-8.982306386743332,0.05011935027778769,0.052174900365822285,2072,688,2945,996,2025-09-21 13:00:00,2025-09-29 04:30:00,3.2577414647866902,-0.8773363749211107,0.0020555500880345967,HKWB,4459,31.0,0.1,MEDIUM,1,8,3,18,25,17.8,9.98,0.6517,0.949
XGBoost,0.38469061043054414,0.7959525050602355,0.4899036793725492,0.5627586846839542,-106.90718293576462,-14.871291721000146,0.41126189462969137,0.07285500531140499,2322,365,3224,717,2025-09-23 02:10:00,2025-09-29 04:30:00,3.43239168789753,92.03589121476448,-0.3384068893182864,HKWB,4459,31.0,0.1,MEDIUM,1,9,4,18,25,17.8,9.98,0.6517,0.59
XGBoost,0.6287094308525256,0.7030857230149825,0.6323048455416684,0.7051436435900932,-11.829994670447874,-11.51956980276292,0.07437629216245689,0.07283879804842475,1821,578,2385,972,2025-09-16 21:30:00,2025-09-24 15:10:00,2.729683242687258,0.31042486768495436,-0.0015374941140321452,HKWB,4459,31.0,0.1,MEDIUM,1,10,0,18,25,17.8,9.98,0.6517,0.965
XGBoost,0.6481321410796332,0.7956799020566282,0.6286317944427351,0.6810313955264938,-22.76507391397311,-8.33549965925755,0.14754776097699496,0.05239960108375874,1861,426,2590,955,2025-09-18 10:40:00,2025-09-26 04:20:00,3.286897516368027,14.429574254715561,-0.09514815989323622,HKWB,4459,31.0,0.1,MEDIUM,1,11,1,18,25,17.8,9.98,0.6517,0.994
XGBoost,0.7292148968950501,0.7872549765871485,0.6702774509554519,0.719729984458371,-7.9592558982584105,-7.377919909498165,0.058040079692098345,0.049452533502919116,1977,574,2795,937,2025-09-19 23:50:00,2025-09-27 17:30:00,3.8690743936834755,0.5813359887602454,-0.00858754618917923,HKWB,4459,31.0,0.1,MEDIUM,1,12,2,18,25,17.8,9.98,0.6517,1.119
XGBoost,0.5809052445019649,0.6274978944297303,0.5872606492504864,0.6330338264069825,-8.020697070433801,-7.794354553623828,0.04659264992776535,0.04577317715649609,1962,712,2940,1012,2025-09-21 13:00:00,2025-09-29 04:30:00,3.3378857026475335,0.2263425168099733,-0.0008194727712692584,HKWB,4459,31.0,0.1,MEDIUM,1,13,3,18,25,17.8,9.98,0.6517,0.891
XGBoost,0.5586132226183663,0.8125782301202472,0.5248094462823262,0.6035371103863307,-45.46347941988922,-15.00119036760863,0.2539650075018809,0.07872766410400456,2215,471,3187,754,2025-09-23 02:10:00,2025-09-29 04:30:00,3.4483007474325316,30.46228905228059,-0.17523734339787633,HKWB,4459,31.0,0.1,MEDIUM,1,14,4,18,25,17.8,9.98,0.6517,0.857
XGBoost,0.6647588263861544,0.7322188348695752,0.6776464499361825,0.7357227229987248,-10.148042538999501,-8.570291051921197,0.06746000848342082,0.05807627306254226,1688,693,2367,990,2025-09-16 21:30:00,2025-09-24 15:10:00,2.8792156124703947,1.577751487078304,-0.009383735420878558,HKWB,4459,31.0,0.1,MEDIUM,1,15,0,18,25,17.8,9.98,0.6517,1.02
XGBoost,0.6416725900192052,0.6810693538389097,0.6770939772057155,0.7616355741006053,-6.139698723694176,-12.485947260051367,0.03939676381970447,0.08454159689488983,1779,665,2555,1008,2025-09-18 10:40:00,2025-09-26 04:20:00,1.7983127763089268,-6.346248536357191,0.04514483307518535,HKWB,4459,31.0,0.1,MEDIUM,1,16,1,18,25,17.8,9.98,0.6517,0.985
XGBoost,0.5983657451588286,0.6697916095610821,0.6777121974791998,0.7178006426066078,-11.936823753721804,-5.915260973097425,0.07142586440225351,0.04008844512740806,1783,731,2716,1026,2025-09-19 23:50:00,2025-09-27 17:30:00,3.281758597382443,6.021562780624379,-0.03133741927484546,HKWB,4459,31.0,0.1,MEDIUM,1,17,2,18,25,17.8,9.98,0.6517,0.918
XGBoost,0.4578478875915483,0.5343547894045804,0.5579235892939299,0.597928622926379,-16.71011353038825,-7.17034274945727,0.07650690181303205,0.040005033632449116,1944,744,2928,1013,2025-09-21 13:00:00,2025-09-29 04:30:00,3.632970765468394,9.53977078093098,-0.03650186818058293,HKWB,4459,31.0,0.1,MEDIUM,1,18,3,18,25,17.8,9.98,0.6517,0.703
XGBoost,0.4035588898847065,0.4801145731635987,0.45965732841342216,0.5289873614919905,-18.97013922819628,-15.082982211525199,0.07655568327889217,0.06933003307856839,1962,643,3115,826,2025-09-23 02:10:00,2025-09-29 04:30:00,3.739170385797671,3.8871570166710825,-0.0072256502003237855,HKWB,4459,31.0,0.1,MEDIUM,1,19,4,18,25,17.8,9.98,0.6517,0.619
XGBoost,0.6899716857464391,0.9084258399472359,0.702633397234355,0.741870893119747,-31.66132157502439,-5.584348258969074,0.21845415420079684,0.03923749588539194,1495,645,2350,990,2025-09-16 21:30:00,2025-09-24 15:10:00,3.472147194061238,26.076973316055316,-0.1792166583154049,HKWB,4459,31.0,0.1,MEDIUM,1,20,0,18,25,17.8,9.98,0.6517,1.059
XGBoost,0.7114551640479184,0.7535616609438923,0.6423943520558844,0.6856470608302763,-5.918362677474076,-6.7330462411396175,0.0421064968959739,0.04325270877439191,1775,555,2555,985,2025-09-18 10:40:00,2025-09-26 04:20:00,3.002653875729003,-0.8146835636655414,0.001146211878418013,HKWB,4459,31.0,0.1,MEDIUM,1,21,1,18,25,17.8,9.98,0.6517,1.092
XGBoost,0.6929010551556927,0.7359447101960912,0.6639981391055492,0.7100729925721021,-6.212092580913553,-6.939003402723221,0.04304365504039853,0.046074853466552934,1668,814,2688,1044,2025-09-19 23:50:00,2025-09-27 17:30:00,3.8004001555228832,-0.7269108218096676,0.0030311984261544023,HKWB,4459,31.0,0.1,MEDIUM,1,22,2,18,25,17.8,9.98,0.6517,1.063
XGBoost,0.44642344222025293,0.6062642530462174,0.5743424420506819,0.6810339864652396,-35.804753001098774,-18.576294663792737,0.15984081082596452,0.10669154441455775,1887,762,2927,1026,2025-09-21 13:00:00,2025-09-29 04:30:00,3.8917065538036955,17.228458337306037,-0.05314926641140677,HKWB,4459,31.0,0.1,MEDIUM,1,23,3,18,25,17.8,9.98,0.6517,0.685
XGBoost,0.3839630959449346,0.48770749611443304,0.4383433526398556,0.5165664746211311,-27.019367555150865,-17.845171259057267,0.10374440016949843,0.07822312198127557,2131,525,3152,789,2025-09-23 02:10:00,2025-09-29 04:30:00,3.322079837814362,9.174196296093598,-0.025521278188222862,HKWB,4459,31.0,0.1,MEDIUM,1,24,4,18,25,17.8,9.98,0.6517,0.589
XGBoost,0.727507957264359,0.8125022911507114,0.6965432611343572,0.7303115587688302,-11.682942164090647,-4.8479828201165365,0.08499433388635236,0.03376829763447309,1581,581,2313,991,2025-09-16 21:30:00,2025-09-24 15:10:00,3.127689265739178,6.834959343974111,-0.05122603625187927,HKWB,4459,31.0,0.1,MEDIUM,1,25,0,18,25,17.8,9.98,0.6517,1.116
XGBoost,0.6908583144393077,0.7594693151915864,0.6726365502972698,0.716735612552293,-9.931269453992542,-6.556150157991536,0.06861100075227877,0.04409906225502325,1972,508,2608,955,2025-09-18 10:40:00,2025-09-26 04:20:00,2.313913516452408,3.3751192960010057,-0.024511938497255525,HKWB,4459,31.0,0.1,MEDIUM,1,26,1,18,25,17.8,9.98,0.6517,1.06
XGBoost,0.7083614738337626,0.7239550704086983,0.7691302053145961,0.8090540493738421,-2.201361473054253,-5.1907783341984315,0.015593596574935753,0.03992384405924598,2071,536,2830,902,2025-09-19 23:50:00,2025-09-27 17:30:00,1.8105646735046732,-2.9894168611441785,0.02433024748431023,HKWB,4459,31.0,0.1,MEDIUM,1,27,2,18,25,17.8,9.98,0.6517,1.087
XGBoost,0.5165441930058363,0.6498036589871149,0.5696048232881413,0.6246860478541372,-25.79827007749809,-9.670076922458293,0.13325946598127858,0.055081224565995845,2030,631,2965,976,2025-09-21 13:00:00,2025-09-29 04:30:00,3.5856843807779786,16.128193155039796,-0.07817824141528273,HKWB,4459,31.0,0.1,MEDIUM,1,28,3,18,25,17.8,9.98,0.6517,0.793
XGBoost,0.543387920722675,0.9018505347049803,0.5337019459291933,0.5994445646940032,-65.96808657534572,-12.318227292641737,0.3584626139823053,0.06574261876480991,2155,599,3151,790,2025-09-23 02:10:00,2025-09-29 04:30:00,3.7551915965152385,53.649859282703986,-0.29271999521749537,HKWB,4459,31.0,0.1,MEDIUM,1,29,4,18,25,17.8,9.98,0.6517,0.834
Ridge,0.7521810622478559,0.7437596591472295,0.6810726379515707,0.674593488416025,1.1195978632404513,0.9513154947808133,-0.008421403100626335,-0.006479149535545736,1784,371,2403,938,2025-09-16 21:30:00,2025-09-24 15:10:00,3.495149322973329,-0.16828236845963795,0.0019422535650805983,HKWB,4459,31.0,0.1,MEDIUM,1,0,0,18,25,17.8,9.98,0.6517,1.154
Ridge,0.6704085729212632,0.6567965255575986,0.6709326420263455,0.664193332099239,2.0304106948321077,1.0044689295116815,-0.013612047363664614,-0.006739309927106474,1590,721,2519,1026,2025-09-18 10:40:00,2025-09-26 04:20:00,2.2179842872160695,-1.0259417653204261,0.006872737436558141,HKWB,4459,31.0,0.1,MEDIUM,1,1,1,18,25,17.8,9.98,0.6517,1.029
Ridge,0.7574463134033106,0.7564308431554607,0.6886415589061697,0.6856437969534801,0.13406497990428035,0.43531528324419755,-0.00101547024784987,-0.002997761952689637,2003,571,2776,956,2025-09-19 23:50:00,2025-09-27 17:30:00,4.063796243294156,0.3012503033399172,-0.001982291704839767,HKWB,4459,31.0,0.1,MEDIUM,1,2,2,18,25,17.8,9.98,0.6517,1.162
Ridge,0.6310902157894038,0.6184731951774001,0.5829647788688777,0.5736816609840665,1.999241993669898,1.5923977264669653,-0.01261702061200376,-0.009283117884811176,2061,645,2965,976,2025-09-21 13:00:00,2025-09-29 04:30:00,3.629434994954063,-0.40684426720293265,0.0033339027271925836,HKWB,4459,31.0,0.1,MEDIUM,1,3,3,18,25,17.8,9.98,0.6517,0.968
Ridge,0.5392877900187621,0.5413266722614823,0.5199436928573118,0.518075920710776,-0.37806942423992407,0.35922584929756196,0.002038882242720197,-0.0018677721465357733,2070,518,3150,791,2025-09-23 02:10:00,2025-09-29 04:30:00,3.7967140729711213,0.737295273537486,-0.00390665438925597,HKWB,4459,31.0,0.1,MEDIUM,1,4,4,18,25,17.8,9.98,0.6517,0.827
Ridge,0.7291827457925888,0.7253745430062646,0.6903344744050327,0.6824105685213928,0.5222562942277076,1.147835748818593,-0.0038082027863242107,-0.007923905883639892,1553,667,2349,989,2025-09-16 21:30:00,2025-09-24 15:10:00,3.3263060659701744,0.6255794545908855,-0.004115703097315682,HKWB,4459,31.0,0.1,MEDIUM,1,5,0,18,25,17.8,9.98,0.6517,1.119
Ridge,0.5230581901534247,0.5162698094189129,0.6407985532044558,0.6427323588169768,1.2978251487698933,-0.3017805834377274,-0.006788380734511823,0.001933805612520989,1721,663,2552,957,2025-09-18 10:40:00,2025-09-26 04:20:00,1.7440674265832454,-1.5996057322076207,0.008722186347032812,HKWB,4459,31.0,0.1,MEDIUM,1,6,1,18,25,17.8,9.98,0.6517,0.803
Ridge,0.6751840612171908,0.6649211189361693,0.6760291412316854,0.6692709652899136,1.5200214090539843,0.999687074059985,-0.010262942281021425,-0.00675817594177186,1869,575,2759,973,2025-09-19 23:50:00,2025-09-27 17:30:00,3.6721197758778508,-0.5203343349939993,0.0035047663392495654,HKWB,4459,31.0,0.1,MEDIUM,1,7,2,18,25,17.8,9.98,0.6517,1.036
Ridge,0.6183779854173637,0.6039068386731917,0.5808630670049886,0.5758239669469729,2.340178189623765,0.8675194455033952,-0.014471146744171937,-0.005039100058015666,2072,688,2945,996,2025-09-21 13:00:00,2025-09-29 04:30:00,3.2577414647866902,-1.4726587441203698,0.00943204668615627,HKWB,4459,31.0,0.1,MEDIUM,1,8,3,18,25,17.8,9.98,0.6517,0.949
Ridge,0.38469061043054414,0.3978726648185046,0.4899036793725492,0.48092619725165925,-3.4266639295425394,1.8324994277217899,0.01318205438796044,-0.008977482120889946,2322,365,3224,717,2025-09-23 02:10:00,2025-09-29 04:30:00,3.43239168789753,5.259163357264329,-0.022159536508850386,HKWB,4459,31.0,0.1,MEDIUM,1,9,4,18,25,17.8,9.98,0.6517,0.59
Ridge,0.6287094308525256,0.6248532054024171,0.6323048455416684,0.6308856863559712,0.6133557508242737,0.2244422442281735,-0.0038562254501085524,-0.0014191591856972385,1821,578,2385,972,2025-09-16 21:30:00,2025-09-24 15:10:00,2.729683242687258,-0.38891350659610024,0.002437066264411314,HKWB,4459,31.0,0.1,MEDIUM,1,10,0,18,25,17.8,9.98,0.6517,0.965
Ridge,0.6481321410796332,0.6715974983521813,0.6286317944427351,0.6252337263889728,-3.6204588208602617,0.5405498232514017,0.02346535727254806,-0.0033980680537623043,1861,426,2590,955,2025-09-18 10:40:00,2025-09-26 04:20:00,3.286897516368027,4.161008644111663,-0.026863425326310364,HKWB,4459,31.0,0.1,MEDIUM,1,11,1,18,25,17.8,9.98,0.6517,0.994
Ridge,0.7292148968950501,0.7140023333245292,0.6702774509554519,0.6624875828739611,2.0861564451432724,1.1621856099122252,-0.01521256357052092,-0.007789868081490736,1977,574,2795,937,2025-09-19 23:50:00,2025-09-27 17:30:00,3.8690743936834755,-0.9239708352310472,0.007422695489030184,HKWB,4459,31.0,0.1,MEDIUM,1,12,2,18,25,17.8,9.98,0.6517,1.119
Ridge,0.5809052445019649,0.5714919724260269,0.5872606492504864,0.5762875851348896,1.6204488021120178,1.8685168382389539,-0.009413272075938006,-0.010973064115596731,1962,712,2940,1012,2025-09-21 13:00:00,2025-09-29 04:30:00,3.3378857026475335,0.24806803612693606,-0.001559792039658725,HKWB,4459,31.0,0.1,MEDIUM,1,13,3,18,25,17.8,9.98,0.6517,0.891
Ridge,0.5586132226183663,0.5616883376099339,0.5248094462823262,0.5212186733219123,-0.5504909062398644,0.6842050930771948,0.00307511499156754,-0.0035907729604138794,2215,471,3187,754,2025-09-23 02:10:00,2025-09-29 04:30:00,3.4483007474325316,1.2346959993170592,-0.00666588795198142,HKWB,4459,31.0,0.1,MEDIUM,1,14,4,18,25,17.8,9.98,0.6517,0.857
Ridge,0.6647588263861544,0.670622215629502,0.6776464499361825,0.6724275947196275,-0.882032552350287,0.770144256942018,0.0058633892433476165,-0.005218855216554963,1688,693,2367,990,2025-09-16 21:30:00,2025-09-24 15:10:00,2.8792156124703947,1.652176809292305,-0.01108224445990258,HKWB,4459,31.0,0.1,MEDIUM,1,15,0,18,25,17.8,9.98,0.6517,1.02
Ridge,0.6416725900192052,0.6381138147612193,0.6770939772057155,0.6731057599410649,0.5546092062120533,0.5890197518975904,-0.003558775257985869,-0.003988217264650595,1779,665,2555,1008,2025-09-18 10:40:00,2025-09-26 04:20:00,1.7983127763089268,0.03441054568553703,-0.00042944200666472643,HKWB,4459,31.0,0.1,MEDIUM,1,16,1,18,25,17.8,9.98,0.6517,0.985
Ridge,0.5983657451588286,0.5961774843672386,0.6777121974791998,0.6707142170307593,0.3657062272187872,1.0325888296639718,-0.0021882607915899577,-0.006997980448440466,1783,731,2716,1026,2025-09-19 23:50:00,2025-09-27 17:30:00,3.281758597382443,0.6668826024451846,-0.0048097196568505085,HKWB,4459,31.0,0.1,MEDIUM,1,17,2,18,25,17.8,9.98,0.6517,0.918
Ridge,0.4578478875915483,0.44565812389133547,0.5579235892939299,0.5484435368427215,2.662404704832333,1.6991668094202161,-0.012189763700212852,-0.00948005245120842,1944,744,2928,1013,2025-09-21 13:00:00,2025-09-29 04:30:00,3.632970765468394,-0.9632378954121168,0.0027097112490044317,HKWB,4459,31.0,0.1,MEDIUM,1,18,3,18,25,17.8,9.98,0.6517,0.703
Ridge,0.4035588898847065,0.405087819660235,0.45965732841342216,0.4598687706352752,-0.378861626853344,-0.0459999675373135,0.001528929775528487,0.00021144222185304207,1962,643,3115,826,2025-09-23 02:10:00,2025-09-29 04:30:00,3.739170385797671,0.3328616593160305,-0.001317487553675445,HKWB,4459,31.0,0.1,MEDIUM,1,19,4,18,25,17.8,9.98,0.6517,0.619
Ridge,0.6899716857464391,0.6940672736155039,0.702633397234355,0.7002014231912004,-0.5935878172499187,0.3461227508864795,0.004095587869064832,-0.00243197404315465,1495,645,2350,990,2025-09-16 21:30:00,2025-09-24 15:10:00,3.472147194061238,0.9397105681363982,-0.006527561912219482,HKWB,4459,31.0,0.1,MEDIUM,1,20,0,18,25,17.8,9.98,0.6517,1.059
Ridge,0.7114551640479184,0.7116576051277875,0.6423943520558844,0.6416526606294349,-0.028454509869213496,0.11545733926142665,0.00020244107986910898,-0.0007416914264494201,1775,555,2555,985,2025-09-18 10:40:00,2025-09-26 04:20:00,3.002653875729003,0.14391184913064015,-0.0009441325063185291,HKWB,4459,31.0,0.1,MEDIUM,1,21,1,18,25,17.8,9.98,0.6517,1.092
Ridge,0.6929010551556927,0.6837169061817253,0.6639981391055492,0.6585621767017605,1.325463268619742,0.818671331084031,-0.009184148973967354,-0.00543596240378863,1668,814,2688,1044,2025-09-19 23:50:00,2025-09-27 17:30:00,3.8004001555228832,-0.5067919375357111,0.0037481865701787243,HKWB,4459,31.0,0.1,MEDIUM,1,22,2,18,25,17.8,9.98,0.6517,1.063
Ridge,0.44642344222025293,0.44088682992073275,0.5743424420506819,0.5633359614560371,1.240215404456424,1.9163620496765343,-0.005536612299520183,-0.011006480594644708,1887,762,2927,1026,2025-09-21 13:00:00,2025-09-29 04:30:00,3.8917065538036955,0.6761466452201104,-0.005469868295124525,HKWB,4459,31.0,0.1,MEDIUM,1,23,3,18,25,17.8,9.98,0.6517,0.685
Ridge,0.3839630959449346,0.382279568147807,0.4383433526398556,0.43659611862481007,0.438460835144705,0.39859940946361805,-0.0016835277971276041,-0.0017472340150455068,2131,525,3152,789,2025-09-23 02:10:00,2025-09-29 04:30:00,3.322079837814362,-0.03986142568108697,-6.370621791790265e-05,HKWB,4459,31.0,0.1,MEDIUM,1,24,4,18,25,17.8,9.98,0.6517,0.589
Ridge,0.727507957264359,0.7208869577495726,0.6965432611343572,0.6903529633744443,0.9100930716528954,0.8887169118299454,-0.006620999514786452,-0.006190297759912866,1581,581,2313,991,2025-09-16 21:30:00,2025-09-24 15:10:00,3.127689265739178,-0.021376159822950047,0.00043070175487358586,HKWB,4459,31.0,0.1,MEDIUM,1,25,0,18,25,17.8,9.98,0.6517,1.116
Ridge,0.6908583144393077,0.6852011484694611,0.6726365502972698,0.6628892006672876,0.8188605176501107,1.4491257761229837,-0.005657165969846556,-0.009747349629982138,1972,508,2608,955,2025-09-18 10:40:00,2025-09-26 04:20:00,2.313913516452408,0.630265258472873,-0.004090183660135582,HKWB,4459,31.0,0.1,MEDIUM,1,26,1,18,25,17.8,9.98,0.6517,1.06
Ridge,0.7083614738337626,0.7070000647985322,0.7691302053145961,0.7612629037326681,0.1921912872904108,1.0228829302978637,-0.0013614090352304098,-0.007867301581927943,2071,536,2830,902,2025-09-19 23:50:00,2025-09-27 17:30:00,1.8105646735046732,0.8306916430074529,-0.006505892546697534,HKWB,4459,31.0,0.1,MEDIUM,1,27,2,18,25,17.8,9.98,0.6517,1.087
Ridge,0.5165441930058363,0.49558776523861525,0.5696048232881413,0.559870258454417,4.057044498994933,1.7090032309645675,-0.020956427767221064,-0.009734564833724368,2030,631,2965,976,2025-09-21 13:00:00,2025-09-29 04:30:00,3.5856843807779786,-2.3480412680303653,0.011221862933496696,HKWB,4459,31.0,0.1,MEDIUM,1,28,3,18,25,17.8,9.98,0.6517,0.793
